-146.609879,-44.345245
-142.792648,-49.847515
-139.166275,-64.394173
-135.721222,-87.532997
-132.448425,-118.834381
-129.339264,-157.890198
-126.385567,-204.312714
-123.579552,-257.733612
-120.913834,-300.000000
-118.381401,-255.106903
-115.975594,-221.777969
-113.690079,-199.434982
-111.518837,-187.528641
-109.456161,-185.537125
-107.496620,-192.964676
-105.635056,-209.340363
-103.866570,-234.216766
-102.186508,-267.168854
-100.590446,-300.000000
-99.074188,-272.656372
-97.633743,-255.999420
-96.265320,-249.494812
-94.965317,-252.634933
-93.730316,-264.937561
-92.557068,-285.944550
-91.442482,-300.000000
-90.383621,-282.897797
-89.377701,-275.970184
-88.422081,-278.708466
-87.514244,-290.629333
-86.651794,-300.000000
-85.832466,-290.687988
-85.054108,-291.161102
-84.314667,-300.000000
-83.612198,-300.000000
-82.944855,-300.000000
-82.310875,-300.000000
-81.708595,-300.000000
-81.136429,-300.000000
-80.592873,-300.000000
-80.076492,-300.000000
-79.585930,-300.000000
-79.119896,-300.000000
-78.677162,-300.000000
-78.256569,-300.000000
-77.857002,-300.000000
-77.477417,-300.000000
-77.116814,-300.000000
-76.774239,-300.000000
-76.448792,-300.000000
-76.139618,-300.000000
-75.845901,-300.000000
-75.566872,-300.000000
-75.301796,-300.000000
-75.049973,-300.000000
-74.810738,-300.000000
-74.583466,-300.000000
-74.367554,-300.000000
-74.162437,-300.000000
-73.967583,-300.000000
-73.782471,-300.000000
-73.606613,-300.000000
-73.439545,-300.000000
-73.280830,-300.000000
-73.130051,-300.000000
-72.986809,-300.000000
-72.850731,-300.000000
-72.721458,-300.000000
-72.598648,-300.000000
-72.481979,-300.000000
-72.371147,-300.000000
-72.265854,-300.000000
-72.165825,-300.000000
-72.070801,-300.000000
-71.980522,-300.000000
-71.894760,-300.000000
-71.813286,-300.000000
-71.735886,-300.000000
-71.662354,-300.000000
-71.592499,-300.000000
-71.526138,-300.000000
-71.463097,-300.000000
-71.403206,-300.000000
-71.346306,-300.000000
-71.292252,-300.000000
-71.240906,-300.000000
-71.192123,-300.000000
-71.145782,-300.000000
-71.101761,-300.000000
-71.059937,-300.000000
-71.020203,-300.000000
-70.982460,-300.000000
-70.946602,-300.000000
-70.912537,-300.000000
-70.880173,-300.000000
-70.849426,-300.000000
-70.820221,-300.000000
-70.792473,-300.000000
-70.766113,-300.000000
-70.741074,-300.000000
-70.717285,-300.000000
-70.694687,-300.000000
-70.673218,-300.000000
-70.652824,-300.000000
-70.633446,-300.000000
-70.615036,-300.000000
-70.597549,-300.000000
-70.580933,-300.000000
-70.565147,-300.000000
-70.550156,-300.000000
-70.535912,-300.000000
-70.522377,-300.000000
-70.509521,-300.000000
-70.497307,-300.000000
-70.485703,-300.000000
-70.474678,-300.000000
-70.464211,-300.000000
-70.454262,-300.000000
-70.444809,-300.000000
-70.435829,-300.000000
-70.427299,-300.000000
-70.419197,-300.000000
-70.411499,-300.000000
-70.404190,-300.000000
-70.397247,-300.000000
-70.390648,-300.000000
-70.384377,-300.000000
-70.378418,-300.000000
-70.372757,-300.000000
-70.367386,-300.000000
-70.362282,-300.000000
-70.357430,-300.000000
-70.352821,-300.000000
-70.348442,-300.000000
-70.344284,-300.000000
-70.340332,-300.000000
-70.336578,-300.000000
-70.333015,-300.000000
-70.329628,-300.000000
-70.326408,-300.000000
-70.323349,-300.000000
-70.320442,-300.000000
-70.317680,-300.000000
-70.315056,-300.000000
-70.312569,-300.000000
-70.310204,-300.000000
-70.307953,-300.000000
-70.305817,-300.000000
-70.303787,-300.000000
-70.301857,-300.000000
-70.300026,-300.000000
-70.298286,-300.000000
-70.296631,-300.000000
-70.295059,-300.000000
-70.293571,-300.000000
-70.292152,-300.000000
-70.290810,-300.000000
-70.289528,-300.000000
-70.288315,-300.000000
-70.287163,-300.000000
-70.286064,-300.000000
-70.285027,-300.000000
-70.284035,-300.000000
-70.283096,-300.000000
-70.282204,-300.000000
-70.281357,-300.000000
-70.280548,-300.000000
-70.279785,-300.000000
-70.279060,-300.000000
-70.278366,-300.000000
-70.277710,-300.000000
-70.277084,-300.000000
-70.276489,-300.000000
-70.275925,-300.000000
-70.275391,-300.000000
-70.274879,-300.000000
-70.274399,-300.000000
-70.273941,-300.000000
-70.273506,-300.000000
-70.273094,-300.000000
-70.272705,-300.000000
-70.272331,-300.000000
-70.271980,-300.000000
-70.271645,-300.000000
-70.271324,-300.000000
-70.271019,-300.000000
-70.270729,-300.000000
-70.270454,-300.000000
-70.270195,-300.000000
-70.269951,-300.000000
-70.269714,-300.000000
-70.269493,-300.000000
-70.269279,-300.000000
-70.269081,-300.000000
-70.268890,-300.000000
-70.268707,-300.000000
-70.268532,-300.000000
-70.268364,-300.000000
-70.268211,-300.000000
-70.268066,-300.000000
-70.267929,-300.000000
-70.267792,-300.000000
-70.267662,-300.000000
-70.267540,-300.000000
-70.267426,-300.000000
-70.267319,-300.000000
-70.267212,-300.000000
-70.267113,-300.000000
-70.267021,-300.000000
-70.266930,-300.000000
-70.266846,-300.000000
-70.266762,-300.000000
-70.266685,-300.000000
-70.266617,-300.000000
-70.266548,-300.000000
-70.266479,-300.000000
-70.266418,-300.000000
-70.266357,-300.000000
-70.266304,-300.000000
-70.266251,-300.000000
-70.266197,-300.000000
-70.266151,-300.000000
-70.266106,-300.000000
-70.266060,-300.000000
-70.266022,-300.000000
-70.265984,-300.000000
-70.265945,-300.000000
-70.265907,-300.000000
