83.892548,280.120300
117.951630,300.000000
150.307755,268.353027
181.046066,228.968903
210.247467,182.234482
237.988800,128.517288
264.343079,68.166451
289.379639,1.513657
313.164368,-71.125992
335.759857,-149.453156
357.225586,-233.183456
377.618011,-300.000000
396.990814,-229.120392
400.000000,-171.104263
383.390228,-125.308441
367.610962,-91.121918
352.620667,-67.964218
338.379883,-55.283905
324.851135,-52.557106
311.998810,-59.286148
299.789124,-74.998238
288.189911,-99.244225
277.170654,-131.597412
266.702362,-171.652435
256.757477,-219.024216
247.309845,-273.346924
238.334595,-300.000000
229.808105,-254.333740
221.707947,-220.270294
214.012787,-197.229523
206.702393,-184.660294
199.757523,-182.039017
193.159897,-188.868301
186.892151,-204.675629
180.937790,-229.012085
175.281143,-261.451233
169.907333,-300.000000
164.802216,-273.096161
159.952347,-256.856995
155.344971,-250.749298
150.967972,-254.266495
146.809814,-266.927338
142.859573,-288.274628
139.106842,-300.000000
135.541748,-282.606018
132.154907,-275.401245
128.937408,-277.876190
125.880783,-289.546906
122.976990,-300.000000
120.218384,-290.902466
117.597710,-291.579315
115.108070,-300.000000
112.742912,-300.000000
110.496010,-300.000000
108.361458,-300.000000
106.333633,-300.000000
104.407196,-300.000000
102.577080,-300.000000
100.838470,-300.000000
99.186790,-300.000000
97.617699,-300.000000
96.127060,-300.000000
94.710953,-300.000000
93.365654,-300.000000
92.087616,-300.000000
90.873482,-300.000000
89.720055,-300.000000
88.624298,-300.000000
87.583328,-300.000000
86.594406,-300.000000
85.654930,-300.000000
84.762428,-300.000000
83.914551,-300.000000
83.109070,-300.000000
82.343864,-300.000000
81.616920,-300.000000
80.926323,-300.000000
80.270256,-300.000000
79.646988,-300.000000
79.054886,-300.000000
78.492386,-300.000000
77.958015,-300.000000
77.450363,-300.000000
76.968094,-300.000000
76.509933,-300.000000
76.074684,-300.000000
75.661194,-300.000000
75.268379,-300.000000
74.895210,-300.000000
74.540695,-300.000000
74.203911,-300.000000
73.883965,-300.000000
73.580017,-300.000000
73.291260,-300.000000
73.016945,-300.000000
72.756348,-300.000000
72.508774,-300.000000
72.273582,-300.000000
72.050148,-300.000000
71.837891,-300.000000
71.636246,-300.000000
71.444679,-300.000000
71.262695,-300.000000
71.089806,-300.000000
70.925560,-300.000000
70.769531,-300.000000
70.621300,-300.000000
70.480484,-300.000000
70.346710,-300.000000
70.219620,-300.000000
70.098885,-300.000000
69.984184,-300.000000
69.875221,-300.000000
69.771706,-300.000000
69.673370,-300.000000
69.579948,-300.000000
69.491196,-300.000000
69.406883,-300.000000
69.326782,-300.000000
69.250687,-300.000000
69.178398,-300.000000
69.109726,-300.000000
69.044487,-300.000000
68.982506,-300.000000
68.923630,-300.000000
68.867699,-300.000000
68.814560,-300.000000
68.764076,-300.000000
68.716118,-300.000000
68.670555,-300.000000
68.627274,-300.000000
68.586159,-300.000000
68.547096,-300.000000
68.509987,-300.000000
68.474731,-300.000000
68.441238,-300.000000
68.409424,-300.000000
68.379196,-300.000000
68.350479,-300.000000
68.323204,-300.000000
68.297287,-300.000000
68.272667,-300.000000
68.249283,-300.000000
68.227066,-300.000000
68.205956,-300.000000
68.185905,-300.000000
68.166855,-300.000000
68.148758,-300.000000
68.131569,-300.000000
68.115234,-300.000000
68.099716,-300.000000
68.084976,-300.000000
68.070976,-300.000000
68.057671,-300.000000
68.045036,-300.000000
68.033028,-300.000000
68.021622,-300.000000
68.010788,-300.000000
68.000496,-300.000000
67.990715,-300.000000
67.981422,-300.000000
67.972595,-300.000000
67.964211,-300.000000
67.956245,-300.000000
67.948677,-300.000000
67.941490,-300.000000
67.934662,-300.000000
67.928177,-300.000000
67.922012,-300.000000
67.916161,-300.000000
67.910599,-300.000000
67.905312,-300.000000
67.900291,-300.000000
67.895523,-300.000000
67.890991,-300.000000
67.886688,-300.000000
67.882599,-300.000000
67.878716,-300.000000
67.875023,-300.000000
67.871521,-300.000000
67.868187,-300.000000
67.865021,-300.000000
67.862015,-300.000000
67.859161,-300.000000
67.856445,-300.000000
67.853867,-300.000000
67.851418,-300.000000
67.849091,-300.000000
67.846878,-300.000000
67.844780,-300.000000
67.842789,-300.000000
67.840897,-300.000000
67.839096,-300.000000
67.837387,-300.000000
67.835762,-300.000000
67.834221,-300.000000
67.832756,-300.000000
67.831360,-300.000000
67.830040,-300.000000
67.828781,-300.000000
67.827591,-300.000000
67.826454,-300.000000
67.825378,-300.000000
67.824356,-300.000000
67.823387,-300.000000
67.822464,-300.000000
67.821587,-300.000000
67.820755,-300.000000
67.819962,-300.000000
67.819206,-300.000000
67.818489,-300.000000
67.817810,-300.000000
67.817162,-300.000000
67.816551,-300.000000
67.815971,-300.000000
67.815422,-300.000000
67.814896,-300.000000
67.814400,-300.000000
67.813927,-300.000000
67.813477,-300.000000
67.813049,-300.000000
67.812645,-300.000000
67.812256,-300.000000
67.811890,-300.000000
67.811539,-300.000000
67.811211,-300.000000
67.810898,-300.000000
67.810600,-300.000000
67.810318,-300.000000
67.810051,-300.000000
67.809792,-300.000000
67.809547,-300.000000
67.809319,-300.000000
67.809097,-300.000000
67.808891,-300.000000
67.808693,-300.000000
67.808502,-300.000000
67.808327,-300.000000
67.808159,-300.000000
67.807999,-300.000000
67.807846,-300.000000
67.807701,-300.000000
67.807564,-300.000000
67.807434,-300.000000
67.807312,-300.000000
67.807190,-300.000000
67.807076,-300.000000
67.806969,-300.000000
67.806870,-300.000000
67.806770,-300.000000
67.806679,-300.000000
67.806595,-300.000000
67.806511,-300.000000
67.806435,-300.000000
67.806358,-300.000000
67.806290,-300.000000
67.806221,-300.000000
67.806160,-300.000000
67.806099,-300.000000
67.806038,-300.000000
67.805984,-300.000000
67.805931,-300.000000
67.805878,-300.000000
67.805832,-300.000000
67.805786,-300.000000
67.805740,-300.000000
67.805702,-300.000000
67.805664,-300.000000
67.805626,-300.000000
67.805588,-300.000000
67.805557,-300.000000
67.805527,-300.000000
67.805496,-300.000000
67.805466,-300.000000
67.805435,-300.000000
67.805412,-300.000000
67.805389,-300.000000
67.805367,-300.000000
67.805344,-300.000000
67.805321,-300.000000
67.805298,-300.000000
67.805283,-300.000000
67.805267,-300.000000
67.805252,-300.000000
67.805237,-300.000000
67.805222,-300.000000
67.805206,-300.000000
67.805191,-300.000000
67.805176,-300.000000
67.805161,-300.000000
67.805145,-300.000000
67.805138,-300.000000
67.805130,-300.000000
67.805122,-300.000000
67.805115,-300.000000
67.805107,-300.000000
67.805099,-300.000000
67.805092,-300.000000
67.805084,-300.000000
67.805077,-300.000000
67.805069,-300.000000
67.805061,-300.000000
67.805054,-300.000000
67.805046,-300.000000
67.805038,-300.000000
67.805031,-300.000000
67.805023,-300.000000
67.805016,-300.000000
67.805008,-300.000000
67.805000,-300.000000
